#99990 lat=-72.012 lon=2.537 elev=1277 name=TROLL_I_ANTARKTIS
#69625 lat=63.622 lon=11.0718 elev=30 name=EV6_ÅSEN
69960 lat=63.7199 lon=11.5436 elev=182 name=BURAN
70150 lat=63.782 lon=11.6752 elev=81 name=VERDAL_-_REPPE
#70390 lat=63.656 lon=12.2143 elev=430 name=FV72_INNSMOEN
70510 lat=63.7853 lon=12.3815 elev=377 name=VERA_II
70850 lat=64.1587 lon=12.4692 elev=195 name=SNÅSA_-_KJEVLIA
70930 lat=64.249 lon=12.4393 elev=107 name=SNÅSA_-_NAGELHUS
#70960 lat=64.3333 lon=12.341 elev=215 name=EV6_SNÅSA
73250 lat=64.2433 lon=13.7707 elev=370 name=SØRLI
73500 lat=64.4458 lon=13.7181 elev=433 name=NORDLI_-_HOLAND
73800 lat=64.6842 lon=13.6568 elev=376 name=TUNNSJØ
74320 lat=64.7289 lon=12.8156 elev=143 name=TRONES_-_TROMSSTAD
74350 lat=64.7422 lon=12.846 elev=140 name=NAMSSKOGAN
#74670 lat=65.0627 lon=13.3025 elev=280 name=E6_NAMSSKOGAN
73550 lat=64.531 lon=12.3837 elev=95 name=GARTLAND
72650 lat=64.4811 lon=11.8381 elev=26 name=OVERHALLA_-_UNNSET
72710 lat=64.5103 lon=12.0197 elev=32 name=OVERHALLA_-_SKOGMO
75220 lat=64.835 lon=11.1408 elev=4 name=RØRVIK_LUFTHAVN
75410 lat=64.7977 lon=10.5493 elev=33 name=NORDØYAN_FYR
75100 lat=64.8382 lon=11.9547 elev=44 name=LIAFOSS
75550 lat=65.2023 lon=10.9965 elev=23 name=SKLINNA_FYR
71200 lat=63.8128 lon=10.998 elev=39 name=MOSVIK_-_TRØAHAUGEN
81365 lat=67.075 lon=14.8848 elev=404 name=GJØMMERVATNET
82160 lat=67.3558 lon=14.8547 elev=7 name=HEGGMOEN_VED_BODØ
#82210 lat=67.2878 lon=14.5932 elev=30 name=RV80_BERTNES
#82220 lat=67.2783 lon=14.5173 elev=25 name=RV80_HUNSTAD
82260 lat=67.2853 lon=14.4515 elev=33 name=BODØ_-_VÅGØNES
82290 lat=67.2672 lon=14.3588 elev=11 name=BODØ_VI
82310 lat=67.3067 lon=14.4222 elev=5 name=BODØ_-_SKIVIKA
82410 lat=67.4048 lon=13.8958 elev=24 name=HELLIGVÆR_II
82530 lat=67.5385 lon=14.8402 elev=15 name=KJERRINGØY_-_OS
84190 lat=68.2082 lon=17.5157 elev=29 name=SKJOMEN_-_STIBERG
#84380 lat=68.371 lon=17.2438 elev=30 name=EV6_SKJOMENBRUA
84500 lat=68.432 lon=17.662 elev=200 name=STRAUMSNES
84700 lat=68.4397 lon=17.3887 elev=31 name=NARVIK_LUFTHAVN
#84910 lat=68.516 lon=17.8725 elev=400 name=EV10_SKITDALSHØGDA
#84920 lat=68.53 lon=17.4255 elev=170 name=EV10_TROLLVIKDAL
76100 lat=65.1245 lon=12.3745 elev=24 name=ØKSNINGØY
76250 lat=65.2967 lon=12.168 elev=19 name=SØMNA_-_STEIN
76330 lat=65.4567 lon=12.2182 elev=9 name=BRØNNØYSUND_LUFTHAVN
76380 lat=65.2993 lon=12.6502 elev=55 name=SAUSVATN_-_SKOGMO
76450 lat=65.702 lon=11.8572 elev=4 name=VEGA_-_VALLSJØ
76470 lat=65.6413 lon=12.3754 elev=8 name=HØYHOLM
76530 lat=65.826 lon=12.4313 elev=21 name=TJØTTA
76750 lat=65.9607 lon=12.4715 elev=17 name=SANDNESSJØEN_LH_-_STOKKA
78250 lat=66.067 lon=12.9158 elev=53 name=LEIRFJORD
78350 lat=66.2173 lon=13.3917 elev=39 name=BARDAL
77230 lat=65.7842 lon=13.218 elev=72 name=MOSJØEN_LUFTHAVN
#78170 lat=66.053 lon=13.5822 elev=155 name=EV6_KORGFJELLET
78360 lat=66.1317 lon=13.5867 elev=126 name=SELJELIA
77270 lat=65.6689 lon=13.2662 elev=70 name=FALLMOEN
77280 lat=65.6215 lon=13.2892 elev=50 name=LAKSFORS
77425 lat=65.1662 lon=13.3667 elev=319 name=MAJAVATN_V
77850 lat=65.3585 lon=14.2605 elev=498 name=SUSENDAL
78770 lat=65.7965 lon=14.4873 elev=510 name=FAMVATNET
78800 lat=65.8255 lon=14.1942 elev=406 name=VARNTRESK
78370 lat=66.1422 lon=13.8085 elev=20 name=BJERKA_-_VALLA
78610 lat=65.8302 lon=13.9067 elev=439 name=TUSTERVATNET_II
79220 lat=66.2348 lon=13.904 elev=5 name=SKAMDAL
79480 lat=66.307 lon=14.1541 elev=41 name=MO_I_RANA_III
79600 lat=66.3643 lon=14.3015 elev=70 name=MO_I_RANA_LUFTHAVN
79700 lat=66.3962 lon=14.53 elev=110 name=STORFORSHEI
79762 lat=66.5083 lon=14.9402 elev=200 name=DUNDERLANDSDALEN_-_NYLAENGET
79764 lat=66.4993 lon=14.954 elev=251 name=HJARTÅSEN
#79791 lat=66.5548 lon=15.3235 elev=676 name=E6_SALTFJELLET
80102 lat=66.3708 lon=12.6108 elev=10 name=SOLVÆR_III
80200 lat=66.3897 lon=13.1872 elev=115 name=LURØY
80340 lat=66.4997 lon=12.0917 elev=15 name=TRÆNA_-_HUSØY
80610 lat=66.7628 lon=12.486 elev=17 name=MYKEN
80615 lat=66.6432 lon=13.9298 elev=1362 name=ENGABREEN_-_SKJÆRET
#80730 lat=66.8815 lon=13.6675 elev=10 name=FV17_TORSVIKA
80740 lat=66.9035 lon=13.646 elev=9 name=REIPÅ
#81420 lat=67.0042 lon=14.8982 elev=600 name=FV813_BEIARFJELLET
81650 lat=66.9368 lon=15.3155 elev=39 name=SALTDAL_-_NORDNES
81770 lat=66.7427 lon=15.4633 elev=511 name=LØNSDAL
81775 lat=66.7437 lon=15.4628 elev=520 name=LØNSDAL_STASJON
82000 lat=67.1658 lon=15.4857 elev=7 name=SETSÅ
81900 lat=67.1348 lon=16.0712 elev=142 name=SULITJELMA
#82020 lat=67.223 lon=15.4125 elev=90 name=EV6_TUSSVIKA
#82130 lat=67.3293 lon=15.174 elev=10 name=RV80_NORDVIKA
82650 lat=67.3605 lon=15.5892 elev=3 name=VALLJORD
82840 lat=67.5258 lon=15.4953 elev=27 name=STYRKESNES_-_HESTVIKA
#82970 lat=67.7463 lon=15.9142 elev=326 name=EV6_KRÅKMOFJELLET
#83280 lat=67.9028 lon=15.1827 elev=20 name=FV835_ENGELØYBRUA
83300 lat=67.922 lon=15.1173 elev=35 name=STEIGEN
83520 lat=67.8977 lon=15.8673 elev=70 name=TØMMERNESET
83710 lat=68.0472 lon=16.0838 elev=19 name=DRAG_-_AJLUOKTA
83880 lat=68.0645 lon=16.663 elev=3 name=SØRFJORD_KRAFTVERK
85040 lat=68.368 lon=15.943 elev=8 name=ROTVÆR
#87763 lat=68.6278 lon=16.583 elev=20 name=E10_TJELDSUND_BRU
84970 lat=68.4912 lon=16.6833 elev=26 name=EVENES_LUFTHAVN
84070 lat=68.3302 lon=16.7883 elev=53 name=BJØRKÅSEN
#88023 lat=68.8698 lon=17.479 elev=8 name=FV848_FORNES
85890 lat=67.5267 lon=12.1038 elev=4 name=RØST_LUFTHAVN
85840 lat=67.6527 lon=12.7228 elev=4 name=VÆRØY_HELIPORT
85610 lat=68.0575 lon=13.2462 elev=13 name=SKJELFJORD
#85640 lat=68.0185 lon=13.1803 elev=20 name=EV10_KÅKERNBRUA
85540 lat=68.1405 lon=13.6098 elev=13 name=LEKNES_I_LOFOTEN
85560 lat=68.155 lon=13.615 elev=26 name=LEKNES_LUFTHAVN
86070 lat=68.2212 lon=13.5725 elev=940 name=VESTVÅGØY_-_HIMMELTINDAN
85380 lat=68.1503 lon=14.6508 elev=11 name=SKROVA_FYR
85440 lat=68.3203 lon=14.6532 elev=3 name=KVITFOSSEN_I_VÅGAN
85450 lat=68.2453 lon=14.6693 elev=9 name=SVOLVÆR_LUFTHAVN
85470 lat=68.2362 lon=14.474 elev=29 name=KONGSMARKA
#85480 lat=68.2628 lon=14.2498 elev=20 name=EV10_GIMSØYBRUA
86600 lat=68.58 lon=15.0293 elev=3 name=STOKMARKNES_LH_-_SKAGEN
86740 lat=68.6067 lon=14.4333 elev=8 name=BØ_I_VESTERÅLEN_III
86950 lat=68.9147 lon=15.2107 elev=18 name=ALSVÅG_I_VESTERÅLEN_II
86500 lat=68.7003 lon=15.4168 elev=3 name=SORTLAND
86520 lat=68.6483 lon=15.2828 elev=14 name=SORTLAND_-_KLEIVA
87110 lat=69.3073 lon=16.1312 elev=10 name=ANDØYA
87120 lat=69.2413 lon=16.003 elev=436 name=ANDØYA_-_TROLLTINDEN
85660 lat=67.932 lon=13.0917 elev=17 name=REINE
#90360 lat=69.5463 lon=19.0087 elev=80 name=EV8_SANDVIKEIDET
90400 lat=69.6523 lon=18.9057 elev=20 name=TROMSØ_-_HOLT
90450 lat=69.6537 lon=18.9368 elev=100 name=TROMSØ
90451 lat=69.6533 lon=18.9368 elev=100 name=TROMSØ_PLU
90490 lat=69.6767 lon=18.9133 elev=8 name=TROMSØ_-_LANGNES
90491 lat=69.7333 lon=18.7875 elev=790 name=TROMSØ_LH_-_STORKJØLEN
90495 lat=69.6942 lon=18.982 elev=80 name=STAKKEVOLLAN
90510 lat=69.6508 lon=19.0065 elev=3 name=TROMSDALEN
90560 lat=69.6988 lon=18.8772 elev=63 name=KVALØYSLETTA
90720 lat=69.99 lon=18.694 elev=47 name=MÅSVIK
90721 lat=69.9997 lon=18.705 elev=174 name=REBBENESØY_-_GRÅHAUGEN
90980 lat=69.7565 lon=19.6647 elev=17 name=OLDERVIK
91020 lat=69.6367 lon=19.5103 elev=30 name=BREIVIKEIDET
91060 lat=69.6017 lon=19.7092 elev=25 name=SJURSNES
91080 lat=69.5 lon=19.713 elev=25 name=YTRE_HOLMEBUKT
87640 lat=68.8027 lon=16.5373 elev=45 name=HARSTAD_STADION
87750 lat=68.609 lon=16.4947 elev=7 name=GAUSVIK
#87315 lat=68.6178 lon=15.7593 elev=30 name=RV85_LANGVASSBUKT
87860 lat=68.6562 lon=17.212 elev=11 name=GROVFJORD
#87970 lat=68.6207 lon=17.6513 elev=280 name=EV6_ØSE
88100 lat=68.6457 lon=18.2455 elev=230 name=BONES_I_BARDU
89500 lat=68.8607 lon=18.3373 elev=114 name=SÆTERMOEN_II
89515 lat=68.8603 lon=18.3542 elev=110 name=SETERMOEN_BRANNSTASJON
89650 lat=68.6577 lon=18.8193 elev=314 name=INNSET_I_BARDU
89130 lat=69.2402 lon=18.3503 elev=25 name=RYDENG
89350 lat=69.0577 lon=18.5437 elev=76 name=BARDUFOSS
89920 lat=68.751 lon=19.4695 elev=1655 name=NJUNIS
89940 lat=68.7817 lon=19.7017 elev=204 name=DIVIDALEN_II
90050 lat=69.2142 lon=18.6813 elev=77 name=STORJORDA_I_MÅLSELV
#89213 lat=69.072 lon=17.9633 elev=175 name=FV84_GUMPEN
#89233 lat=69.0917 lon=18.2972 elev=170 name=RV86_ANDSVANNET
88440 lat=69.2858 lon=17.149 elev=10 name=SIFJORD
88460 lat=69.3017 lon=16.9712 elev=3 name=GRUNNFARNES
88500 lat=69.3627 lon=17.0513 elev=25 name=GRYLLEFJORD
88600 lat=69.4417 lon=17.4222 elev=90 name=BERGSBOTN
88626 lat=69.5 lon=17.4833 elev=5 name=SENJAHOPEN
88200 lat=69.2347 lon=17.9033 elev=9 name=SENJA_-_LAUKHELLA
88630 lat=69.5097 lon=17.6275 elev=45 name=FJORDGÅRD
88640 lat=69.5457 lon=17.6715 elev=10 name=HUSØY
88660 lat=69.5212 lon=17.9188 elev=10 name=BOTNHAMN
88690 lat=69.6013 lon=17.8303 elev=14 name=HEKKINGEN_FYR
89010 lat=69.2897 lon=18.1288 elev=982 name=KISTEFJELL
89980 lat=69.0935 lon=19.6278 elev=230 name=TAMOKDALEN
#90250 lat=69.1448 lon=19.0503 elev=230 name=E6_HEIA
#91283 lat=69.3953 lon=19.2797 elev=-999 name=EV8_KANTORNES
#90630 lat=69.903 lon=19.4737 elev=8 name=FV863_GAMNES
90650 lat=70.0138 lon=19.5783 elev=7 name=GRUNNFJORD_-_STAKKEN
90750 lat=70.0715 lon=19.98 elev=7 name=VANNVÅG
90760 lat=70.1042 lon=20.1048 elev=57 name=FAKKEN
90800 lat=70.2452 lon=19.4997 elev=21 name=TORSVÅG_FYR
91120 lat=69.5587 lon=20.148 elev=670 name=LYNGEN_-_GJERDELVDALEN
91130 lat=69.5588 lon=20.094 elev=710 name=LYNGEN_-_GJERDVASSBU
91150 lat=69.5885 lon=20.0895 elev=60 name=LYNGEN_-_URA
91180 lat=69.9116 lon=20.1473 elev=48 name=LENANGSSTRAUMEN
91245 lat=69.5735 lon=20.212 elev=53 name=LYNGSEIDET_V
91380 lat=69.3875 lon=20.2823 elev=20 name=SKIBOTN_II
91430 lat=69.2235 lon=20.5795 elev=502 name=RIHPOJAVRI
#91480 lat=69.1467 lon=20.7468 elev=510 name=E8_GALGO
91500 lat=69.5739 lon=20.4253 elev=700 name=NORDNESFJELLET
#91505 lat=69.585 lon=20.3988 elev=18 name=EV6_NORDNES
#91695 lat=69.9367 lon=20.914 elev=5 name=FV866_MAURSUND
#91715 lat=70.0033 lon=20.8985 elev=25 name=FV866_SKATTØRSUND
91725 lat=70.0343 lon=20.9655 elev=25 name=SKJERVØY
91727 lat=70.0537 lon=20.6315 elev=10 name=ARNØYHAMN
#91728 lat=70.0662 lon=20.5647 elev=30 name=FV347_ARNØYA
91740 lat=69.7887 lon=20.9553 elev=6 name=SØRKJOSEN_LUFTHAVN
92170 lat=69.888 lon=21.437 elev=45 name=OKSFJORD
#91890 lat=69.8978 lon=21.6073 elev=390 name=E6_KVÆNANGSFJELLET
92350 lat=69.8353 lon=21.8925 elev=6 name=NORDSTRAUM_I_KVÆNANGEN
92500 lat=70.1227 lon=21.7223 elev=915 name=LANGFJORDJØKELEN
98550 lat=70.3705 lon=31.0958 elev=14 name=VARDØ_RADIO
98580 lat=70.3545 lon=31.044 elev=12 name=VARDØ_LUFTHAVN
#98630 lat=70.2453 lon=30.5303 elev=25 name=E75_KOMAGVÆR
98790 lat=70.0653 lon=29.8352 elev=39 name=VADSØ_LUFTHAVN
94245 lat=70.668 lon=23.6982 elev=55 name=HAMMERFEST_-_MOLLA
94255 lat=70.6787 lon=23.6765 elev=25 name=HAMMERFEST_II
94280 lat=70.6807 lon=23.6772 elev=81 name=HAMMERFEST_LUFTHAVN
93301 lat=69.5797 lon=23.5345 elev=381 name=SUOLOVUOPMI_-_LULIT
93700 lat=68.9968 lon=23.0335 elev=307 name=KAUTOKEINO
93900 lat=68.7553 lon=23.5387 elev=382 name=SIHCCAJAVRI
#92895 lat=70.0398 lon=22.2573 elev=40 name=E6_LANGFJORDBOTN
92900 lat=70.0452 lon=22.287 elev=21 name=LANGFJORDBOTN
92910 lat=70.0518 lon=22.3243 elev=8 name=SOPNESBUKT
93140 lat=69.9775 lon=23.3582 elev=3 name=ALTA_LUFTHAVN
94230 lat=70.4106 lon=22.8177 elev=18 name=ROGNSUNDET
92600 lat=70.221 lon=21.7155 elev=10 name=SØR-TVERRFJORD
92860 lat=70.1728 lon=22.3413 elev=560 name=ØKSFJORD_-_DEALLJA
92880 lat=70.2545 lon=22.3553 elev=10 name=YSTNES
92750 lat=70.4865 lon=22.1457 elev=6 name=HASVIK_LUFTHAVN
93000 lat=70.607 lon=22.4428 elev=438 name=HASVIK_-_SLUSKFJELLET
94130 lat=70.3992 lon=23.6257 elev=38 name=PORSA_II
94170 lat=70.4415 lon=24.4662 elev=90 name=SKAIDI_II
#94195 lat=70.1805 lon=23.9415 elev=339 name=E6_SENNALANDET
94500 lat=71.0937 lon=23.9817 elev=13 name=FRUHOLMEN_FYR
94650 lat=70.9968 lon=24.6648 elev=40 name=HAVØYSUND
94670 lat=70.984 lon=25.8907 elev=379 name=HONNINGSVÅGFJELLET
94680 lat=71.0105 lon=25.9782 elev=14 name=HONNINGSVÅG_LUFTHAVN
94710 lat=70.9938 lon=25.9828 elev=15 name=HONNINGSVÅG
94800 lat=70.7731 lon=25.6161 elev=3 name=REPVÅG
#94805 lat=70.7765 lon=25.6297 elev=10 name=E69_VEDBOTN
94870 lat=70.4718 lon=25.0767 elev=50 name=OLDERFJORD
95350 lat=70.06 lon=24.99 elev=5 name=BANAK
95610 lat=70.3207 lon=25.547 elev=13 name=BØRSELV_-_HØGBAKKEN
#97120 lat=69.7563 lon=26.1457 elev=120 name=E6_BARTA
97251 lat=69.4635 lon=25.5023 elev=131 name=KARASJOK_-_MARKANNJARGA
97350 lat=69.3696 lon=24.4314 elev=286 name=CUOVDDATMOHKKI
95900 lat=70.6605 lon=26.5845 elev=6 name=VEIDNES_I_LAKSEFJORD
96220 lat=70.5815 lon=26.9938 elev=18 name=LEBESBY_-_KARLMYHR
96310 lat=71.033 lon=27.8298 elev=13 name=MEHAMN_LUFTHAVN
96400 lat=71.0888 lon=28.217 elev=8 name=SLETTNES_FYR
96560 lat=71.0647 lon=28.2513 elev=22 name=GAMVIK_II
96600 lat=70.8 lon=28.0995 elev=15 name=GAMVIK_-_SKJÅNES
98090 lat=70.8708 lon=29.0348 elev=13 name=BERLEVÅG_LUFTHAVN
#98265 lat=70.5292 lon=29.0918 elev=225 name=FV890_GEDNJE
96850 lat=70.2122 lon=28.159 elev=32 name=TANA_BRU
96931 lat=70.0733 lon=28.0012 elev=18 name=POLMAK_TOLLSTED
96970 lat=70.0195 lon=27.4088 elev=51 name=SIRBMA
98360 lat=70.6028 lon=29.7 elev=152 name=BÅTSFJORD_-_STRAUMSNESAKSLA
98400 lat=70.7057 lon=30.07 elev=9 name=MAKKAUR_FYR
99340 lat=69.682 lon=29.1483 elev=85 name=ØVRE_NEIDEN
99370 lat=69.7255 lon=29.8977 elev=89 name=KIRKENES_LUFTHAVN
#99420 lat=69.6873 lon=30.005 elev=60 name=E6_KIRKENES_SYD
99430 lat=69.621 lon=30.005 elev=180 name=BJØRNEVATN
99460 lat=69.4552 lon=30.041 elev=27 name=PASVIK_-_SVANVIK
99500 lat=69.3718 lon=29.692 elev=55 name=SKOGFOSS
99540 lat=69.147 lon=29.244 elev=56 name=NYRUD
99735 lat=78.2508 lon=22.8225 elev=14 name=EDGEØYA_-_KAPP_HEUGLIN
99740 lat=78.9277 lon=28.892 elev=20 name=KONGSØYA
99752 lat=76.4777 lon=16.5488 elev=10 name=SØRKAPPØYA
99927 lat=80.0592 lon=16.25 elev=8 name=VERLEGENHUKEN
99935 lat=80.653 lon=25.008 elev=5 name=KARL_XII_ØYA
99938 lat=80.07 lon=31.5 elev=10 name=KVITØYA
99754 lat=77.0017 lon=15.5358 elev=10 name=HORNSUND
99760 lat=77.8833 lon=16.7167 elev=9 name=SVEAGRUVA
99765 lat=77.6888 lon=14.775 elev=6 name=AKSELØYA
99790 lat=78.0667 lon=13.6333 elev=7 name=ISFJORD_RADIO
99840 lat=78.25 lon=15.4667 elev=28 name=SVALBARD_LUFTHAVN
99880 lat=78.6557 lon=16.3558 elev=20 name=PYRAMIDEN
99910 lat=78.923 lon=11.9333 elev=8 name=NY-ÅLESUND
99928 lat=79.9187 lon=16.8443 elev=22 name=CROZIERPYNTEN
99700 lat=74.5167 lon=19.0167 elev=18 name=BJØRNØYA_RADIOSONDESTASJON
99710 lat=74.5167 lon=19.005 elev=16 name=BJØRNØYA
99720 lat=76.5097 lon=25.0133 elev=6 name=HOPEN
99950 lat=70.9394 lon=-8.669 elev=10 name=JAN_MAYEN
76900 lat=66 lon=2 elev=2 name=MIKE
76925 lat=64.352 lon=7.7792 elev=55 name=DRAUGEN
76928 lat=65.3229 lon=7.3156 elev=68 name=HEIDRUN
76930 lat=66.0256 lon=8.085 elev=33 name=NORNE
76933 lat=63.564 lon=5.2351 elev=40 name=ORMEN_LANGE
76920 lat=56.5453 lon=3.2149 elev=50 name=EKOFISK
76922 lat=61.2553 lon=1.8522 elev=118 name=STATFJORD_A
76923 lat=61.2042 lon=2.2687 elev=80 name=GULLFAKS_C
76926 lat=58.3711 lon=1.9091 elev=85 name=SLEIPNER_A
76931 lat=60.6435 lon=3.7193 elev=128 name=TROLL_A
76932 lat=59.5742 lon=2.2273 elev=59 name=HEIMDAL
